timestamp,actual,predicted,anomaly_score,anomaly_likelihood
2012-04-30 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-02 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-02 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-03 00:00:00,Malaria,ARI,0,0.044565462999999972
2012-05-03 00:00:00,ARI,Malaria,0,0.044565462999999972
2012-05-04 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-07 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-10 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-13 00:00:00,Malaria,ARI,0,0.044565462999999972
2012-05-14 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-15 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-16 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-16 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-16 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-17 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-17 00:00:00,Malaria,ARI,0,0.044565462999999972
2012-05-17 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-17 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-21 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-22 00:00:00,Malaria,ARI,0,0.044565462999999972
2012-05-22 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-23 00:00:00,ARI,ARI,0,0.044565462999999972
2012-05-24 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-01 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-01 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-02 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-05 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-06 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-07 00:00:00,Malaria,ARI,0,0.044565462999999972
2012-06-08 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-11 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-11 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-12 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-12 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-13 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-13 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-13 00:00:00,Malaria,ARI,0,0.044565462999999972
2012-06-14 00:00:00,Malaria,ARI,0,0.044565462999999972
2012-06-14 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-14 00:00:00,ARI,Malaria,0,0.044565462999999972
2012-06-18 00:00:00,Malaria,ARI,0,0.044565462999999972
2012-06-18 00:00:00,Malaria,ARI,0,0.044565462999999972
2012-06-18 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-18 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-21 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-23 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-25 00:00:00,ARI,ARI,0,0.044565462999999972
2012-06-26 00:00:00,Malaria,ARI,1,0.99996832899999999
2012-06-26 00:00:00,ARI,ARI,0,0.99996832899999999
2012-06-27 00:00:00,Malaria,ARI,0,0.99996832899999999
2012-06-27 00:00:00,Malaria,ARI,0,0.99996832899999999
2012-06-29 00:00:00,Malaria,ARI,0,0.99996832899999999
2012-07-11 00:00:00,ARI,ARI,0,0.99996832899999999
2012-07-18 00:00:00,ARI,ARI,0,0.99996832899999999
2012-07-19 00:00:00,ARI,ARI,0,0.99996832899999999
2012-07-19 00:00:00,ARI,ARI,0,0.99996832899999999
2012-07-19 00:00:00,ARI,ARI,0,0.99996832899999999
2012-07-19 00:00:00,ARI,ARI,0,0.044565462999999972
2012-07-21 00:00:00,Malaria,ARI,1,0.99996832899999999
2012-07-21 00:00:00,ARI,ARI,0,0.99996832899999999
2012-07-23 00:00:00,ARI,ARI,0,0.99996832899999999
2012-07-23 00:00:00,ARI,ARI,0,0.99996832899999999
2012-07-24 00:00:00,ARI,ARI,0,0.99996832899999999
2012-07-24 00:00:00,ARI,ARI,0,0.99996832899999999
2012-07-25 00:00:00,Malaria,ARI,0,0.99996832899999999
2012-07-27 00:00:00,ARI,ARI,0,0.99996832899999999
2012-07-30 00:00:00,Malaria,ARI,0,0.99996832899999999
2012-07-31 00:00:00,Malaria,ARI,0,0.99996832899999999
2012-08-01 00:00:00,ARI,ARI,0,0.044565462999999972
2012-08-01 00:00:00,ARI,ARI,0,0.044565462999999972
2012-08-01 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-02 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-02 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-03 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-04 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-04 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-06 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-07 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-07 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-07 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-07 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-07 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-07 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-07 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-08 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-09 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-09 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-09 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-08-09 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-12 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-12 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-12 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-12 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-13 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-14 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-14 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-15 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-08-15 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-08-15 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-20 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-21 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-21 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-21 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-21 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-21 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-23 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-23 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-23 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-23 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-08-27 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-27 00:00:00,ARI,ARI,0,0.11506967000000001
2012-08-27 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-03 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-03 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-04 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-09-05 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-05 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-05 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-06 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-06 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-10 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-10 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-10 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-12 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-13 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-13 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-14 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-14 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-17 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-18 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-18 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-18 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-09-18 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-09-18 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-19 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-09-19 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-09-19 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-19 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-09-19 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-09-20 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-09-20 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-20 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-20 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-21 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-09-21 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-09-21 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-21 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-09-22 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-24 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-25 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-25 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-09-25 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-25 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-25 00:00:00,Malaria,ARI,0,0.11506967000000001
2012-09-25 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-26 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-27 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-27 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-27 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-27 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-28 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-28 00:00:00,ARI,ARI,0,0.11506967000000001
2012-09-28 00:00:00,ARI,ARI,0,0.11506967000000001
2012-10-01 00:00:00,ARI,ARI,0,0.11506967000000001
2012-10-01 00:00:00,ARI,ARI,0,0.11506967000000001
2012-10-01 00:00:00,ARI,ARI,0,0.11506967000000001
2012-10-02 00:00:00,ARI,ARI,0,0.11506967000000001
2012-10-02 00:00:00,ARI,ARI,0,0.11506967000000001
2012-10-03 00:00:00,ARI,ARI,0,0.11506967000000001
2012-10-03 00:00:00,ARI,ARI,0,0.11506967000000001
2012-10-04 00:00:00,ARI,ARI,0,0.080756658999999953
2012-10-04 00:00:00,ARI,ARI,0,0.080756658999999953
2012-10-04 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-01 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-01 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-01 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-01 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-01 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-02 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-02 00:00:00,Malaria,ARI,0,0.080756658999999953
2012-11-02 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-03 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-05 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-05 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-05 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-05 00:00:00,Malaria,ARI,0,0.080756658999999953
2012-11-06 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-07 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-07 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-07 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-08 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-12 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-12 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-12 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-13 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-13 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-13 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-14 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-14 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-14 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-14 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-15 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-16 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-16 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-18 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-19 00:00:00,Malaria,ARI,0,0.080756658999999953
2012-11-19 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-19 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-19 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-20 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-20 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-21 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-21 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-21 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-22 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-22 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-22 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-22 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-22 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-22 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-22 00:00:00,ARI,ARI,0,0.080756658999999953
2012-11-23 00:00:00,ARI,ARI,0,0.080756658999999953
timestamp,actual,predicted,anomaly_score,anomaly_likelihood
2010-07-07 00:00:00,Malaria,None,0
2010-08-01 00:00:00,ARI,None,0
2010-08-01 00:00:00,ARI,None,0
2010-08-02 00:00:00,Malaria,None,0
2010-08-02 00:00:00,Malaria,None,1
2010-08-03 00:00:00,Malaria,None,0
2010-08-03 00:00:00,Malaria,None,0
2010-08-03 00:00:00,ARI,None,0
2010-08-04 00:00:00,ARI,None,0
2010-08-04 00:00:00,ARI,None,0
2010-08-05 00:00:00,ARI,None,0
2010-08-07 00:00:00,Malaria,None,0
2010-08-07 00:00:00,ARI,None,0
2010-08-09 00:00:00,ARI,None,0
2010-08-09 00:00:00,ARI,None,0
