,
10.00140328609141,-1.02956942253192
10.82027485205195,-1.41422104896911
10.82544589390929,-1.221750128130887
10.82958225846542,-1.372127510375404
10.83250193370604,-1.201275275403516
10.83337503600802,-1.399827338421414
10.83372928305013,-1.220609742138209
10.89720242081641,-1.22828865235424
10.91069030141301,-1.24036851241944
10.93590749909596,-1.27359454892456
10.95472729177131,-1.120715027272784
5.488550746943026,-0.561571073891044
5.572960092546706,-0.5617304805568413
5.645421168078627,-0.5784526821577685
5.724509487404873,-0.5822282880654872
5.732616331669984,-0.5740305166357318
6.085769119568241,-1.969552192397766
NULL
